cv_acc,cv_f1,data_name,model_name,param_c,param_gamma,param_linvar,prepr_name,test_acc,test_f1,is_normalized
0.6542564102564102,0.6430553277185751,GTZAN,meansvm,73.94736842105263,2.395026619987491e-09,,MIRData,0.475,0.3225806451612903,0
0.7187692307692309,0.7231052225210146,GTZAN,meansvm,73.94736842105263,5.298316906283702e-09,,MIRData,0.675,0.6976744186046512,0
0.7424615384615384,0.7457449386824699,GTZAN,meansvm,73.94736842105263,1.1721022975334791e-08,,MIRData,0.775,0.7906976744186046,0
0.7842051282051282,0.7760139220990498,GTZAN,meansvm,73.94736842105263,2.5929437974046673e-08,,MIRData,0.8,0.8181818181818182,0
0.8102564102564104,0.7971953963578184,GTZAN,meansvm,73.94736842105263,5.736152510448681e-08,,MIRData,0.825,0.8372093023255814,0
0.8308717948717951,0.8248956141324563,GTZAN,meansvm,73.94736842105263,1.2689610031679235e-07,,MIRData,0.825,0.8292682926829269,0
0.8254358974358974,0.8202105510496316,GTZAN,meansvm,73.94736842105263,2.8072162039411807e-07,,MIRData,0.875,0.8837209302325583,0
0.838871794871795,0.8276083341575596,GTZAN,meansvm,73.94736842105263,6.210169418915616e-07,,MIRData,0.85,0.8571428571428572,0
0.814974358974359,0.8085682459475603,GTZAN,meansvm,73.94736842105263,1.3738237958832638e-06,,MIRData,0.875,0.8780487804878048,0
0.7426666666666666,0.7175952827565731,GTZAN,meansvm,73.94736842105263,3.039195382313201e-06,,MIRData,0.75,0.7727272727272727,0
0.7450256410256412,0.7374873408931379,GTZAN,meansvm,73.94736842105263,6.723357536499334e-06,,MIRData,0.725,0.7555555555555556,0
0.7028717948717951,0.6918923224162182,GTZAN,meansvm,73.94736842105263,1.487352107293512e-05,,MIRData,0.75,0.7727272727272727,0
0.6900512820512821,0.7018626570365218,GTZAN,meansvm,73.94736842105263,3.290344562312671e-05,,MIRData,0.7,0.7391304347826088,0
0.6398974358974358,0.6731501699268243,GTZAN,meansvm,73.94736842105263,7.278953843983159e-05,,MIRData,0.6,0.6923076923076923,0
0.6330256410256411,0.6906211973574404,GTZAN,meansvm,73.94736842105263,0.00016102620275609426,,MIRData,0.55,0.6896551724137931,0
0.5162051282051281,0.4820497158732453,GTZAN,meansvm,73.94736842105263,0.0003562247890262444,,MIRData,0.5,0.6666666666666666,0
0.4711794871794873,0.3058874635964419,GTZAN,meansvm,73.94736842105263,0.0007880462815669921,,MIRData,0.5,0.6666666666666666,0
0.44010256410256426,0.3721926437715911,GTZAN,meansvm,73.94736842105263,0.0017433288221999908,,MIRData,0.5,0.6666666666666666,0
0.4347692307692309,0.458321479374111,GTZAN,meansvm,73.94736842105263,0.003856620421163472,,MIRData,0.5,0.6666666666666666,0
0.45794871794871794,0.4694845221161011,GTZAN,meansvm,73.94736842105263,0.008531678524172814,,MIRData,0.5,0.6666666666666666,0
0.44297435897435905,0.2800992697766891,GTZAN,meansvm,73.94736842105263,0.018873918221351,,MIRData,0.5,0.6666666666666666,0
0.4345641025641027,0.4133762599397274,GTZAN,meansvm,73.94736842105263,0.041753189365604085,,MIRData,0.5,0.6666666666666666,0
0.4553846153846154,0.37849446084740207,GTZAN,meansvm,73.94736842105263,0.09236708571873883,,MIRData,0.5,0.6666666666666666,0
0.4295384615384616,0.2772542467279309,GTZAN,meansvm,73.94736842105263,0.2043359717856948,,MIRData,0.5,0.6666666666666666,0
0.4137435897435898,0.357603016550385,GTZAN,meansvm,73.94736842105263,0.452035365636024,,MIRData,0.5,0.6666666666666666,0
0.4195897435897436,0.2727870727870728,GTZAN,meansvm,73.94736842105263,1.0,,MIRData,0.5,0.6666666666666666,0
0.5817435897435898,0.5281140574785858,GTZAN,meansvm,79.1578947368421,1e-10,,MIRData,0.425,0.14814814814814814,0
0.6146666666666667,0.6003328295892014,GTZAN,meansvm,79.1578947368421,2.2122162910704502e-10,,MIRData,0.4,0.14285714285714288,0
0.6226666666666667,0.6094006326470095,GTZAN,meansvm,79.1578947368421,4.893900918477499e-10,,MIRData,0.4,0.14285714285714288,0
0.616923076923077,0.6026352248803118,GTZAN,meansvm,79.1578947368421,1.0826367338740564e-09,,MIRData,0.425,0.20689655172413796,0
0.6555897435897435,0.6489484402357965,GTZAN,meansvm,79.1578947368421,2.395026619987491e-09,,MIRData,0.475,0.3225806451612903,0
0.7081025641025641,0.7171867696573578,GTZAN,meansvm,79.1578947368421,5.298316906283702e-09,,MIRData,0.65,0.6666666666666666,0
0.7322051282051282,0.7373905605916697,GTZAN,meansvm,79.1578947368421,1.1721022975334791e-08,,MIRData,0.775,0.7906976744186046,0
0.7577435897435898,0.7544372698395687,GTZAN,meansvm,79.1578947368421,2.5929437974046673e-08,,MIRData,0.8,0.8181818181818182,0
0.8075897435897436,0.802845738266028,GTZAN,meansvm,79.1578947368421,5.736152510448681e-08,,MIRData,0.825,0.8372093023255814,0
0.828820512820513,0.8257476071968826,GTZAN,meansvm,79.1578947368421,1.2689610031679235e-07,,MIRData,0.825,0.8292682926829269,0
0.8434871794871797,0.8300934855447445,GTZAN,meansvm,79.1578947368421,2.8072162039411807e-07,,MIRData,0.875,0.8837209302325583,0
0.8353846153846156,0.8277403110455939,GTZAN,meansvm,79.1578947368421,6.210169418915616e-07,,MIRData,0.85,0.8571428571428572,0
0.7916923076923078,0.7690141493782712,GTZAN,meansvm,79.1578947368421,1.3738237958832638e-06,,MIRData,0.875,0.8780487804878048,0
0.7812307692307692,0.7732450476057752,GTZAN,meansvm,79.1578947368421,3.039195382313201e-06,,MIRData,0.75,0.7727272727272727,0
0.7201025641025641,0.709125234637398,GTZAN,meansvm,79.1578947368421,6.723357536499334e-06,,MIRData,0.725,0.7555555555555556,0
0.7496410256410256,0.7503572410431479,GTZAN,meansvm,79.1578947368421,1.487352107293512e-05,,MIRData,0.75,0.7727272727272727,0
0.6565128205128204,0.6602110221032694,GTZAN,meansvm,79.1578947368421,3.290344562312671e-05,,MIRData,0.7,0.7391304347826088,0
0.6327179487179486,0.6643456564363047,GTZAN,meansvm,79.1578947368421,7.278953843983159e-05,,MIRData,0.6,0.6923076923076923,0
0.6271794871794872,0.6765817471937017,GTZAN,meansvm,79.1578947368421,0.00016102620275609426,,MIRData,0.55,0.6896551724137931,0
0.5313846153846155,0.5264498971851914,GTZAN,meansvm,79.1578947368421,0.0003562247890262444,,MIRData,0.5,0.6666666666666666,0
0.41384615384615386,0.31272178213354684,GTZAN,meansvm,79.1578947368421,0.0007880462815669921,,MIRData,0.5,0.6666666666666666,0
0.4323076923076923,0.3661611038081625,GTZAN,meansvm,79.1578947368421,0.0017433288221999908,,MIRData,0.5,0.6666666666666666,0
0.41938461538461547,0.3169458179984496,GTZAN,meansvm,79.1578947368421,0.003856620421163472,,MIRData,0.5,0.6666666666666666,0
0.4109743589743591,0.26693263163851394,GTZAN,meansvm,79.1578947368421,0.008531678524172814,,MIRData,0.5,0.6666666666666666,0
0.44482051282051294,0.4176516631624991,GTZAN,meansvm,79.1578947368421,0.018873918221351,,MIRData,0.5,0.6666666666666666,0
0.4505641025641026,0.33229545334808497,GTZAN,meansvm,79.1578947368421,0.041753189365604085,,MIRData,0.5,0.6666666666666666,0
0.416923076923077,0.2709383332912745,GTZAN,meansvm,79.1578947368421,0.09236708571873883,,MIRData,0.5,0.6666666666666666,0
0.4167179487179488,0.3153747048483891,GTZAN,meansvm,79.1578947368421,0.2043359717856948,,MIRData,0.5,0.6666666666666666,0
0.4221538461538463,0.3171547076810235,GTZAN,meansvm,79.1578947368421,0.452035365636024,,MIRData,0.5,0.6666666666666666,0
0.4374358974358976,0.3262376928011603,GTZAN,meansvm,79.1578947368421,1.0,,MIRData,0.5,0.6666666666666666,0
0.5761025641025641,0.5672706188639721,GTZAN,meansvm,84.36842105263158,1e-10,,MIRData,0.425,0.14814814814814814,0
0.6095384615384615,0.5795449522805846,GTZAN,meansvm,84.36842105263158,2.2122162910704502e-10,,MIRData,0.4,0.14285714285714288,0
0.5988717948717948,0.5879383296012483,GTZAN,meansvm,84.36842105263158,4.893900918477499e-10,,MIRData,0.4,0.14285714285714288,0
0.6305641025641026,0.6284886349454388,GTZAN,meansvm,84.36842105263158,1.0826367338740564e-09,,MIRData,0.45,0.26666666666666666,0
0.657025641025641,0.6579050124060777,GTZAN,meansvm,84.36842105263158,2.395026619987491e-09,,MIRData,0.475,0.3225806451612903,0
0.7164102564102564,0.7171434525009842,GTZAN,meansvm,84.36842105263158,5.298316906283702e-09,,MIRData,0.675,0.6976744186046512,0
0.7446153846153845,0.7451773441820918,GTZAN,meansvm,84.36842105263158,1.1721022975334791e-08,,MIRData,0.775,0.7906976744186046,0
0.7634871794871796,0.7609197933734922,GTZAN,meansvm,84.36842105263158,2.5929437974046673e-08,,MIRData,0.8,0.8181818181818182,0
0.8051282051282053,0.7898861181759732,GTZAN,meansvm,84.36842105263158,5.736152510448681e-08,,MIRData,0.825,0.8372093023255814,0
0.8331282051282052,0.8188928618455961,GTZAN,meansvm,84.36842105263158,1.2689610031679235e-07,,MIRData,0.825,0.8292682926829269,0
0.8204102564102566,0.8040226135128684,GTZAN,meansvm,84.36842105263158,2.8072162039411807e-07,,MIRData,0.875,0.8837209302325583,0
0.8126153846153846,0.7986665121435139,GTZAN,meansvm,84.36842105263158,6.210169418915616e-07,,MIRData,0.85,0.8571428571428572,0
0.8051282051282053,0.7951903896101151,GTZAN,meansvm,84.36842105263158,1.3738237958832638e-06,,MIRData,0.875,0.8780487804878048,0
0.7451282051282051,0.7222641015447838,GTZAN,meansvm,84.36842105263158,3.039195382313201e-06,,MIRData,0.775,0.7999999999999999,0
0.7321025641025641,0.7269191455886477,GTZAN,meansvm,84.36842105263158,6.723357536499334e-06,,MIRData,0.725,0.7555555555555556,0
0.7705641025641026,0.7751946005296829,GTZAN,meansvm,84.36842105263158,1.487352107293512e-05,,MIRData,0.75,0.7727272727272727,0
0.7027692307692308,0.7069051480845585,GTZAN,meansvm,84.36842105263158,3.290344562312671e-05,,MIRData,0.7,0.7391304347826088,0
0.6805128205128206,0.7286511731616313,GTZAN,meansvm,84.36842105263158,7.278953843983159e-05,,MIRData,0.6,0.6923076923076923,0
0.6064615384615385,0.6318208278866315,GTZAN,meansvm,84.36842105263158,0.00016102620275609426,,MIRData,0.55,0.6896551724137931,0
0.5357948717948718,0.5338821758745858,GTZAN,meansvm,84.36842105263158,0.0003562247890262444,,MIRData,0.5,0.6666666666666666,0
0.4110769230769231,0.3136262312732902,GTZAN,meansvm,84.36842105263158,0.0007880462815669921,,MIRData,0.5,0.6666666666666666,0
0.4346666666666667,0.4136279136279136,GTZAN,meansvm,84.36842105263158,0.0017433288221999908,,MIRData,0.5,0.6666666666666666,0
0.4124102564102564,0.22436554201260084,GTZAN,meansvm,84.36842105263158,0.003856620421163472,,MIRData,0.5,0.6666666666666666,0
0.4708717948717949,0.38694483957641856,GTZAN,meansvm,84.36842105263158,0.008531678524172814,,MIRData,0.5,0.6666666666666666,0
0.4296410256410257,0.3663567592360162,GTZAN,meansvm,84.36842105263158,0.018873918221351,,MIRData,0.5,0.6666666666666666,0
0.4429743589743591,0.23911186728524186,GTZAN,meansvm,84.36842105263158,0.041753189365604085,,MIRData,0.5,0.6666666666666666,0
0.4316923076923077,0.3665660465660466,GTZAN,meansvm,84.36842105263158,0.09236708571873883,,MIRData,0.5,0.6666666666666666,0
0.4065641025641026,0.3107396117922433,GTZAN,meansvm,84.36842105263158,0.2043359717856948,,MIRData,0.5,0.6666666666666666,0
0.4504615384615385,0.3329118592276487,GTZAN,meansvm,84.36842105263158,0.452035365636024,,MIRData,0.5,0.6666666666666666,0
0.3979487179487179,0.39470877576140734,GTZAN,meansvm,84.36842105263158,1.0,,MIRData,0.5,0.6666666666666666,0
0.5990769230769231,0.5817442133991922,GTZAN,meansvm,89.57894736842104,1e-10,,MIRData,0.425,0.14814814814814814,0
0.62,0.6062003646968583,GTZAN,meansvm,89.57894736842104,2.2122162910704502e-10,,MIRData,0.4,0.14285714285714288,0
0.6054358974358973,0.5940468482918573,GTZAN,meansvm,89.57894736842104,4.893900918477499e-10,,MIRData,0.4,0.14285714285714288,0
0.6228717948717948,0.6172219552971756,GTZAN,meansvm,89.57894736842104,1.0826367338740564e-09,,MIRData,0.45,0.26666666666666666,0
0.6798974358974359,0.6736276317272745,GTZAN,meansvm,89.57894736842104,2.395026619987491e-09,,MIRData,0.5,0.375,0
0.7116923076923077,0.7163179068493508,GTZAN,meansvm,89.57894736842104,5.298316906283702e-09,,MIRData,0.675,0.6976744186046512,0
0.7315897435897436,0.7259362382497749,GTZAN,meansvm,89.57894736842104,1.1721022975334791e-08,,MIRData,0.775,0.7906976744186046,0
0.7675897435897435,0.7561238597546759,GTZAN,meansvm,89.57894736842104,2.5929437974046673e-08,,MIRData,0.8,0.8181818181818182,0
0.8128205128205128,0.8030667218724804,GTZAN,meansvm,89.57894736842104,5.736152510448681e-08,,MIRData,0.825,0.8372093023255814,0
0.8492307692307695,0.8455677731701575,GTZAN,meansvm,89.57894736842104,1.2689610031679235e-07,,MIRData,0.825,0.8292682926829269,0
0.8577435897435898,0.8473960394202381,GTZAN,meansvm,89.57894736842104,2.8072162039411807e-07,,MIRData,0.875,0.8837209302325583,0
0.8312820512820516,0.8235413681030874,GTZAN,meansvm,89.57894736842104,6.210169418915616e-07,,MIRData,0.85,0.8571428571428572,0
0.8263589743589745,0.8150531155737721,GTZAN,meansvm,89.57894736842104,1.3738237958832638e-06,,MIRData,0.875,0.8780487804878048,0
0.7678974358974358,0.7630967038150288,GTZAN,meansvm,89.57894736842104,3.039195382313201e-06,,MIRData,0.775,0.7999999999999999,0
0.7059487179487179,0.7095249411736498,GTZAN,meansvm,89.57894736842104,6.723357536499334e-06,,MIRData,0.725,0.7555555555555556,0
0.7214358974358974,0.714891901064109,GTZAN,meansvm,89.57894736842104,1.487352107293512e-05,,MIRData,0.75,0.7727272727272727,0
0.702974358974359,0.7089104482084847,GTZAN,meansvm,89.57894736842104,3.290344562312671e-05,,MIRData,0.7,0.7391304347826088,0
0.6125128205128206,0.6400383668501948,GTZAN,meansvm,89.57894736842104,7.278953843983159e-05,,MIRData,0.6,0.6923076923076923,0
0.5636923076923078,0.5664902640383825,GTZAN,meansvm,89.57894736842104,0.00016102620275609426,,MIRData,0.55,0.6896551724137931,0
0.5238974358974358,0.4799981073510485,GTZAN,meansvm,89.57894736842104,0.0003562247890262444,,MIRData,0.5,0.6666666666666666,0
0.4317948717948719,0.3290859136447372,GTZAN,meansvm,89.57894736842104,0.0007880462815669921,,MIRData,0.5,0.6666666666666666,0
0.4263589743589744,0.36106895870203576,GTZAN,meansvm,89.57894736842104,0.0017433288221999908,,MIRData,0.5,0.6666666666666666,0
0.4270769230769231,0.27548067548067545,GTZAN,meansvm,89.57894736842104,0.003856620421163472,,MIRData,0.5,0.6666666666666666,0
0.40399999999999997,0.2627729597169325,GTZAN,meansvm,89.57894736842104,0.008531678524172814,,MIRData,0.5,0.6666666666666666,0
0.4298461538461539,0.3220569441622073,GTZAN,meansvm,89.57894736842104,0.018873918221351,,MIRData,0.5,0.6666666666666666,0
0.4143589743589744,0.1794829980356296,GTZAN,meansvm,89.57894736842104,0.041753189365604085,,MIRData,0.5,0.6666666666666666,0
0.3961025641025641,0.2157094757094757,GTZAN,meansvm,89.57894736842104,0.09236708571873883,,MIRData,0.5,0.6666666666666666,0
0.3883076923076923,0.25494115099378256,GTZAN,meansvm,89.57894736842104,0.2043359717856948,,MIRData,0.5,0.6666666666666666,0
0.4581538461538462,0.4249881460407777,GTZAN,meansvm,89.57894736842104,0.452035365636024,,MIRData,0.5,0.6666666666666666,0
0.43733333333333335,0.2804552451611275,GTZAN,meansvm,89.57894736842104,1.0,,MIRData,0.5,0.6666666666666666,0
0.5757948717948718,0.55167218887462,GTZAN,meansvm,94.7894736842105,1e-10,,MIRData,0.425,0.14814814814814814,0
0.6269743589743589,0.6120345777397574,GTZAN,meansvm,94.7894736842105,2.2122162910704502e-10,,MIRData,0.4,0.14285714285714288,0
0.6033846153846155,0.5781217833167649,GTZAN,meansvm,94.7894736842105,4.893900918477499e-10,,MIRData,0.4,0.14285714285714288,0
0.6303589743589743,0.6242092005390355,GTZAN,meansvm,94.7894736842105,1.0826367338740564e-09,,MIRData,0.475,0.3225806451612903,0
0.6851282051282049,0.6890873885586529,GTZAN,meansvm,94.7894736842105,2.395026619987491e-09,,MIRData,0.5,0.375,0
0.7242051282051282,0.7333823126928508,GTZAN,meansvm,94.7894736842105,5.298316906283702e-09,,MIRData,0.7,0.7272727272727272,0
0.7395897435897435,0.7399046548154493,GTZAN,meansvm,94.7894736842105,1.1721022975334791e-08,,MIRData,0.8,0.8181818181818182,0
0.7604102564102564,0.7597398050736222,GTZAN,meansvm,94.7894736842105,2.5929437974046673e-08,,MIRData,0.8,0.8181818181818182,0
0.8155897435897436,0.7995922274803128,GTZAN,meansvm,94.7894736842105,5.736152510448681e-08,,MIRData,0.825,0.8372093023255814,0
0.8259487179487179,0.8168574405268199,GTZAN,meansvm,94.7894736842105,1.2689610031679235e-07,,MIRData,0.85,0.8571428571428572,0
0.8306666666666666,0.8130698498445559,GTZAN,meansvm,94.7894736842105,2.8072162039411807e-07,,MIRData,0.875,0.8837209302325583,0
0.8228717948717951,0.8164428262059448,GTZAN,meansvm,94.7894736842105,6.210169418915616e-07,,MIRData,0.875,0.8780487804878048,0
0.8150769230769231,0.8036937416093426,GTZAN,meansvm,94.7894736842105,1.3738237958832638e-06,,MIRData,0.875,0.8780487804878048,0
0.7604102564102565,0.7459981564329391,GTZAN,meansvm,94.7894736842105,3.039195382313201e-06,,MIRData,0.775,0.7999999999999999,0
0.7419487179487179,0.7376277330393821,GTZAN,meansvm,94.7894736842105,6.723357536499334e-06,,MIRData,0.725,0.7555555555555556,0
0.7395897435897434,0.7337068134568738,GTZAN,meansvm,94.7894736842105,1.487352107293512e-05,,MIRData,0.75,0.7727272727272727,0
0.7051282051282052,0.7151728979352263,GTZAN,meansvm,94.7894736842105,3.290344562312671e-05,,MIRData,0.7,0.7391304347826088,0
0.679076923076923,0.7155944069663015,GTZAN,meansvm,94.7894736842105,7.278953843983159e-05,,MIRData,0.6,0.6923076923076923,0
0.6246153846153847,0.6540492216014039,GTZAN,meansvm,94.7894736842105,0.00016102620275609426,,MIRData,0.55,0.6896551724137931,0
0.4816410256410257,0.4883842732604343,GTZAN,meansvm,94.7894736842105,0.0003562247890262444,,MIRData,0.5,0.6666666666666666,0
0.4220512820512822,0.3253465076994489,GTZAN,meansvm,94.7894736842105,0.0007880462815669921,,MIRData,0.5,0.6666666666666666,0
0.4144615384615385,0.2670339123989379,GTZAN,meansvm,94.7894736842105,0.0017433288221999908,,MIRData,0.5,0.6666666666666666,0
0.43261538461538457,0.2782885406414818,GTZAN,meansvm,94.7894736842105,0.003856620421163472,,MIRData,0.5,0.6666666666666666,0
0.4215384615384617,0.27324063559357675,GTZAN,meansvm,94.7894736842105,0.008531678524172814,,MIRData,0.5,0.6666666666666666,0
0.4473846153846155,0.3743417366946779,GTZAN,meansvm,94.7894736842105,0.018873918221351,,MIRData,0.5,0.6666666666666666,0
0.4455384615384617,0.3289385360592791,GTZAN,meansvm,94.7894736842105,0.041753189365604085,,MIRData,0.5,0.6666666666666666,0
0.4371282051282052,0.37041871592955183,GTZAN,meansvm,94.7894736842105,0.09236708571873883,,MIRData,0.5,0.6666666666666666,0
0.4455384615384617,0.4184123973597658,GTZAN,meansvm,94.7894736842105,0.2043359717856948,,MIRData,0.5,0.6666666666666666,0
0.4088205128205129,0.3564334259071101,GTZAN,meansvm,94.7894736842105,0.452035365636024,,MIRData,0.5,0.6666666666666666,0
0.4325128205128205,0.323807265912529,GTZAN,meansvm,94.7894736842105,1.0,,MIRData,0.5,0.6666666666666666,0
0.6065641025641025,0.5757384933906674,GTZAN,meansvm,100.0,1e-10,,MIRData,0.425,0.14814814814814814,0
0.6117948717948719,0.6008017891006397,GTZAN,meansvm,100.0,2.2122162910704502e-10,,MIRData,0.4,0.14285714285714288,0
0.5813333333333334,0.5872363037028768,GTZAN,meansvm,100.0,4.893900918477499e-10,,MIRData,0.4,0.14285714285714288,0
0.6406153846153847,0.6332705295703797,GTZAN,meansvm,100.0,1.0826367338740564e-09,,MIRData,0.475,0.3225806451612903,0
0.6776410256410256,0.6770278282456351,GTZAN,meansvm,100.0,2.395026619987491e-09,,MIRData,0.5,0.375,0
0.7184615384615384,0.7210977509124751,GTZAN,meansvm,100.0,5.298316906283702e-09,,MIRData,0.7,0.7272727272727272,0
0.7371282051282052,0.7379375419892004,GTZAN,meansvm,100.0,1.1721022975334791e-08,,MIRData,0.8,0.8181818181818182,0
0.7791794871794874,0.7716729666336442,GTZAN,meansvm,100.0,2.5929437974046673e-08,,MIRData,0.8,0.8181818181818182,0
0.8227692307692306,0.8078665719197068,GTZAN,meansvm,100.0,5.736152510448681e-08,,MIRData,0.825,0.8372093023255814,0
0.8378461538461539,0.8279832961179386,GTZAN,meansvm,100.0,1.2689610031679235e-07,,MIRData,0.825,0.8292682926829269,0
0.8280000000000001,0.8094605178426503,GTZAN,meansvm,100.0,2.8072162039411807e-07,,MIRData,0.875,0.8837209302325583,0
0.8198974358974358,0.8093747145349578,GTZAN,meansvm,100.0,6.210169418915616e-07,,MIRData,0.875,0.8780487804878048,0
0.8358974358974361,0.8193708338445179,GTZAN,meansvm,100.0,1.3738237958832638e-06,,MIRData,0.875,0.8780487804878048,0
0.7786666666666667,0.7731312927667091,GTZAN,meansvm,100.0,3.039195382313201e-06,,MIRData,0.775,0.7999999999999999,0
0.7391794871794871,0.7166942684590059,GTZAN,meansvm,100.0,6.723357536499334e-06,,MIRData,0.725,0.7555555555555556,0
0.7552820512820513,0.7407514984817914,GTZAN,meansvm,100.0,1.487352107293512e-05,,MIRData,0.75,0.7727272727272727,0
0.7055384615384616,0.6958648324300497,GTZAN,meansvm,100.0,3.290344562312671e-05,,MIRData,0.7,0.7391304347826088,0
0.664102564102564,0.6954955034088821,GTZAN,meansvm,100.0,7.278953843983159e-05,,MIRData,0.6,0.6923076923076923,0
0.6047179487179488,0.6350940397998103,GTZAN,meansvm,100.0,0.00016102620275609426,,MIRData,0.55,0.6896551724137931,0
0.4950769230769231,0.4688569050577749,GTZAN,meansvm,100.0,0.0003562247890262444,,MIRData,0.5,0.6666666666666666,0
0.4531282051282053,0.3416803816803817,GTZAN,meansvm,100.0,0.0007880462815669921,,MIRData,0.5,0.6666666666666666,0
0.4348717948717949,0.2802373802373802,GTZAN,meansvm,100.0,0.0017433288221999908,,MIRData,0.5,0.6666666666666666,0
0.44256410256410267,0.4171743171743172,GTZAN,meansvm,100.0,0.003856620421163472,,MIRData,0.5,0.6666666666666666,0
0.4347692307692308,0.3689318154952829,GTZAN,meansvm,100.0,0.008531678524172814,,MIRData,0.5,0.6666666666666666,0
0.43487179487179495,0.324572870083706,GTZAN,meansvm,100.0,0.018873918221351,,MIRData,0.5,0.6666666666666666,0
0.40851282051282056,0.2659884765147923,GTZAN,meansvm,100.0,0.041753189365604085,,MIRData,0.5,0.6666666666666666,0
0.4313846153846155,0.40955653021442495,GTZAN,meansvm,100.0,0.09236708571873883,,MIRData,0.5,0.6666666666666666,0
0.41897435897435903,0.27124965190754663,GTZAN,meansvm,100.0,0.2043359717856948,,MIRData,0.5,0.6666666666666666,0
0.4531282051282052,0.2888663099189415,GTZAN,meansvm,100.0,0.452035365636024,,MIRData,0.5,0.6666666666666666,0
0.4322051282051283,0.3230273617270521,GTZAN,meansvm,100.0,1.0,,MIRData,0.5,0.6666666666666666,0
0.3880000000000001,0.3459908293964021,GTZAN,meansvm,1.0,1e-10,,SpectroData,0.85,0.8636363636363635,0
0.4323076923076925,0.2330336915863232,GTZAN,meansvm,1.0,2.2122162910704502e-10,,SpectroData,0.85,0.8636363636363635,0
0.4505641025641027,0.3219894817418037,GTZAN,meansvm,1.0,4.893900918477499e-10,,SpectroData,0.85,0.8636363636363635,0
0.4632820512820513,0.4052315473368105,GTZAN,meansvm,1.0,1.0826367338740564e-09,,SpectroData,0.85,0.8636363636363635,0
0.4242051282051281,0.36515462831252304,GTZAN,meansvm,1.0,2.395026619987491e-09,,SpectroData,0.9,0.9,0
0.4295384615384617,0.32270616481142794,GTZAN,meansvm,1.0,5.298316906283702e-09,,SpectroData,0.875,0.8837209302325583,0
0.4012307692307693,0.3076070876070876,GTZAN,meansvm,1.0,1.1721022975334791e-08,,SpectroData,0.875,0.8837209302325583,0
0.465846153846154,0.2851334306442665,GTZAN,meansvm,1.0,2.5929437974046673e-08,,SpectroData,0.875,0.8837209302325583,0
0.4424615384615385,0.3666011876538192,GTZAN,meansvm,1.0,5.736152510448681e-08,,SpectroData,0.875,0.8837209302325583,0
0.4634871794871796,0.36492670467902666,GTZAN,meansvm,1.0,1.2689610031679235e-07,,SpectroData,0.875,0.8837209302325583,0
0.44041025641025655,0.3722248564353828,GTZAN,meansvm,1.0,2.8072162039411807e-07,,SpectroData,0.875,0.8837209302325583,0
0.4704615384615384,0.3367557185668641,GTZAN,meansvm,1.0,6.210169418915616e-07,,SpectroData,0.875,0.8837209302325583,0
0.4708717948717949,0.3738441448967765,GTZAN,meansvm,1.0,1.3738237958832638e-06,,SpectroData,0.875,0.8837209302325583,0
0.5270769230769232,0.3202020202020202,GTZAN,meansvm,1.0,3.039195382313201e-06,,SpectroData,0.875,0.8837209302325583,0
0.4213333333333333,0.2876986342621018,GTZAN,meansvm,1.0,6.723357536499334e-06,,SpectroData,0.875,0.8837209302325583,0
0.4481025641025642,0.3278292578292579,GTZAN,meansvm,1.0,1.487352107293512e-05,,SpectroData,0.875,0.8837209302325583,0
0.4680000000000001,0.28629184676667513,GTZAN,meansvm,1.0,3.290344562312671e-05,,SpectroData,0.875,0.8837209302325583,0
0.4475897435897437,0.3219477287588743,GTZAN,meansvm,1.0,7.278953843983159e-05,,SpectroData,0.875,0.8837209302325583,0
0.43969230769230777,0.3122720243463277,GTZAN,meansvm,1.0,0.00016102620275609426,,SpectroData,0.875,0.8837209302325583,0
0.4574358974358975,0.3150439571492203,GTZAN,meansvm,1.0,0.0003562247890262444,,SpectroData,0.875,0.8837209302325583,0
0.4293333333333333,0.3570287580813897,GTZAN,meansvm,1.0,0.0007880462815669921,,SpectroData,0.875,0.8837209302325583,0
0.4936410256410258,0.3830019074601118,GTZAN,meansvm,1.0,0.0017433288221999908,,SpectroData,0.875,0.8837209302325583,0
0.6616410256410258,0.6007205849494179,GTZAN,meansvm,1.0,0.003856620421163472,,SpectroData,0.85,0.8636363636363635,0
0.7271794871794872,0.6539064315831041,GTZAN,meansvm,1.0,0.008531678524172814,,SpectroData,0.85,0.8636363636363635,0
0.7423589743589744,0.6832139572719284,GTZAN,meansvm,1.0,0.018873918221351,,SpectroData,0.825,0.8444444444444444,0
0.7387692307692308,0.6855451949349999,GTZAN,meansvm,1.0,0.041753189365604085,,SpectroData,0.775,0.8085106382978724,0
0.7736410256410254,0.7334803524748333,GTZAN,meansvm,1.0,0.09236708571873883,,SpectroData,0.775,0.8085106382978724,0
0.7964102564102564,0.7739328511000264,GTZAN,meansvm,1.0,0.2043359717856948,,SpectroData,0.8,0.8260869565217392,0
0.8278974358974359,0.8161985353212933,GTZAN,meansvm,1.0,0.452035365636024,,SpectroData,0.725,0.7755102040816326,0
0.8491282051282052,0.8408035880751136,GTZAN,meansvm,1.0,1.0,,SpectroData,0.775,0.8085106382978724,0
0.4192820512820513,0.3615037859619904,GTZAN,meansvm,6.2105263157894735,1e-10,,SpectroData,0.85,0.8636363636363635,0
0.4422564102564104,0.32173376383902696,GTZAN,meansvm,6.2105263157894735,2.2122162910704502e-10,,SpectroData,0.85,0.8636363636363635,0
