cv_acc,cv_acc_nc,cv_acc_pc,cv_f1,data_name,hyper_params,model_name,param_c,param_gamma,param_linvar,prepr_name,test_acc,test_acc_nc,test_acc_pc,test_f1,is_normalized
1.0,0.4,0.24864864864864863,0.4612307692307692,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 4.893900918477499e-10}",0.05,0.09523809523809523,0.525,1
1.0,0.26153846153846155,0.19697478991596637,0.4683076923076923,GTZAN,0.8,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 1.0826367338740564e-09}",0.35,0.5185185185185185,0.675,1
1.0,0.6,0.3749644381223328,0.44584615384615384,GTZAN,0.4,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 2.395026619987491e-09}",0.35,0.5185185185185185,0.675,1
1.0,0.4,0.23742690058479532,0.43815384615384617,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 5.298316906283702e-09}",0.35,0.5185185185185185,0.675,1
1.0,0.4461538461538462,0.3161411411411411,0.4683076923076923,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 1.1721022975334793e-08}",0.35,0.5185185185185185,0.675,1
1.0,0.4,0.22917293233082706,0.4224615384615385,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 2.592943797404667e-08}",0.35,0.5185185185185185,0.675,1
1.0,0.4,0.24084084084084084,0.44584615384615384,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 5.736152510448681e-08}",0.35,0.5185185185185185,0.675,1
1.0,0.27692307692307694,0.22222222222222224,0.492,GTZAN,0.8,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 1.2689610031679235e-07}",0.35,0.5185185185185185,0.675,1
1.0,0.6615384615384615,0.46498851792969437,0.46861538461538454,GTZAN,0.4,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 2.807216203941181e-07}",0.35,0.5185185185185185,0.675,1
1.0,0.43076923076923074,0.2771807101218866,0.4298461538461538,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 6.210169418915616e-07}",0.35,0.5185185185185185,0.675,1
1.0,0.30769230769230765,0.2458823529411765,0.49876923076923074,GTZAN,0.8,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 1.3738237958832638e-06}",0.35,0.5185185185185185,0.675,1
1.0,0.3230769230769231,0.2907936507936508,0.5378461538461539,GTZAN,0.8,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 3.039195382313201e-06}",0.35,0.5185185185185185,0.675,1
1.0,0.4,0.2163398692810458,0.39938461538461534,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 6.723357536499335e-06}",0.35,0.5185185185185185,0.675,1
1.0,0.5952380952380952,0.5569917294981234,0.6110769230769231,GTZAN,0.7857142857142858,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 1.4873521072935119e-05}",0.35,0.5185185185185185,0.675,1
1.0,0.5288888888888889,0.6644886877828056,0.736,GTZAN,0.9882352941176471,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 3.290344562312671e-05}",0.45,0.6206896551724138,0.725,1
1.0,0.4875,0.6518978605935127,0.7415384615384616,GTZAN,1.0,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 7.27895384398316e-05}",0.8,0.888888888888889,0.9,1
1.0,0.5709523809523809,0.7252867346231191,0.7895384615384614,GTZAN,1.0,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 0.00016102620275609426}",0.85,0.9189189189189189,0.925,1
1.0,0.6311050061050061,0.7437037037037036,0.7892307692307693,GTZAN,0.9550000000000001,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 0.0003562247890262444}",1.0,1.0,1.0,1
1.0,0.8237820512820513,0.8728987984640157,0.8830769230769231,GTZAN,0.9538461538461538,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 0.0007880462815669921}",1.0,1.0,1.0,1
0.95,0.924496336996337,0.9276146638998931,0.9301538461538461,GTZAN,0.9446428571428571,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 0.0017433288221999908}",1.0,0.975609756097561,0.975,1
0.95,0.938961038961039,0.9664761904761905,0.9689230769230768,GTZAN,1.0,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 0.0038566204211634724}",1.0,0.975609756097561,0.975,1
0.95,0.9401709401709402,0.959,0.9683076923076923,GTZAN,0.9846153846153847,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 0.008531678524172814}",1.0,0.975609756097561,0.975,1
0.95,1.0,1.0,1.0,GTZAN,1.0,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 0.018873918221350997}",1.0,0.975609756097561,0.975,1
0.95,0.9800000000000001,0.982066276803119,0.9846153846153847,GTZAN,0.9846153846153847,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 0.04175318936560409}",1.0,0.975609756097561,0.975,1
0.95,1.0,0.9838969404186795,0.9843076923076923,GTZAN,0.9703296703296704,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 0.09236708571873885}",1.0,0.975609756097561,0.975,1
0.95,1.0,0.9833043478260869,0.9843076923076923,GTZAN,0.9714285714285715,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 0.2043359717856948}",1.0,0.975609756097561,0.975,1
0.95,1.0,0.966921630094044,0.9686153846153847,GTZAN,0.9423809523809524,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 0.45203536563602403}",1.0,0.975609756097561,0.975,1
0.95,0.9866666666666667,0.9506451612903225,0.9461538461538461,GTZAN,0.9036363636363637,mv_svm,,,,RhythmData,"{""C"": 42.68421052631579, ""gamma"": 1.0}",1.0,0.975609756097561,0.975,1
1.0,0.6,0.35301521617311094,0.40615384615384614,GTZAN,0.4,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 1e-10}",0.35,0.5185185185185185,0.675,1
1.0,0.4769230769230769,0.34330925352597175,0.46707692307692306,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 2.2122162910704502e-10}",0.35,0.5185185185185185,0.675,1
1.0,0.4,0.25195195195195197,0.46861538461538466,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 4.893900918477499e-10}",0.05,0.09523809523809523,0.525,1
1.0,0.6,0.36715663031452506,0.4298461538461539,GTZAN,0.4,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 1.0826367338740564e-09}",0.35,0.5185185185185185,0.675,1
1.0,0.4461538461538462,0.2830808080808081,0.4055384615384615,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 2.395026619987491e-09}",0.35,0.5185185185185185,0.675,1
1.0,0.43076923076923074,0.2781346051934287,0.4283076923076924,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 5.298316906283702e-09}",0.35,0.5185185185185185,0.675,1
1.0,0.6,0.3749644381223328,0.4455384615384615,GTZAN,0.4,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 1.1721022975334793e-08}",0.35,0.5185185185185185,0.675,1
1.0,0.6,0.3705705705705706,0.43815384615384617,GTZAN,0.4,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 2.592943797404667e-08}",0.35,0.5185185185185185,0.675,1
1.0,0.43076923076923074,0.29117117117117114,0.45261538461538464,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 5.736152510448681e-08}",0.35,0.5185185185185185,0.675,1
1.0,0.6,0.3783783783783784,0.4535384615384615,GTZAN,0.4,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 1.2689610031679235e-07}",0.35,0.5185185185185185,0.675,1
1.0,0.6,0.3674569306148253,0.4298461538461538,GTZAN,0.4,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 2.807216203941181e-07}",0.35,0.5185185185185185,0.675,1
1.0,0.23076923076923075,0.14745098039215687,0.4372307692307692,GTZAN,0.8,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 6.210169418915616e-07}",0.35,0.5185185185185185,0.675,1
1.0,0.6307692307692307,0.42829777145566617,0.4603076923076923,GTZAN,0.4,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 1.3738237958832638e-06}",0.35,0.5185185185185185,0.675,1
1.0,0.6,0.3361904761904762,0.3673846153846154,GTZAN,0.4,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 3.039195382313201e-06}",0.35,0.5185185185185185,0.675,1
1.0,0.4,0.24084084084084084,0.44584615384615384,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 6.723357536499335e-06}",0.35,0.5185185185185185,0.675,1
1.0,0.4722077922077922,0.40619047619047627,0.49261538461538457,GTZAN,0.6571428571428571,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 1.4873521072935119e-05}",0.35,0.5185185185185185,0.675,1
1.0,0.4120346320346321,0.5751044277360067,0.7036923076923076,GTZAN,1.0,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 3.290344562312671e-05}",0.6,0.7499999999999999,0.8,1
1.0,0.4918253968253968,0.6552813852813852,0.7406153846153847,GTZAN,1.0,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 7.27895384398316e-05}",0.8,0.888888888888889,0.9,1
1.0,0.6130769230769231,0.7348447204968944,0.796,GTZAN,0.9857142857142858,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 0.00016102620275609426}",0.85,0.9189189189189189,0.925,1
1.0,0.6804972804972805,0.7973340961098399,0.8276923076923077,GTZAN,0.9833333333333332,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 0.0003562247890262444}",1.0,1.0,1.0,1
1.0,0.845970695970696,0.8845925925925926,0.8990769230769231,GTZAN,0.9547619047619047,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 0.0007880462815669921}",1.0,1.0,1.0,1
0.95,0.9177156177156176,0.925113600995954,0.9298461538461538,GTZAN,0.9446153846153846,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 0.0017433288221999908}",1.0,0.975609756097561,0.975,1
0.95,0.9721153846153847,0.9775483870967742,0.9766153846153847,GTZAN,0.9857142857142858,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 0.0038566204211634724}",1.0,0.975609756097561,0.975,1
0.95,0.9358974358974359,0.9572463768115942,0.9606153846153846,GTZAN,0.9846153846153847,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 0.008531678524172814}",1.0,0.975609756097561,0.975,1
0.95,0.951048951048951,0.9738095238095237,0.976923076923077,GTZAN,1.0,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 0.018873918221350997}",1.0,0.975609756097561,0.975,1
0.95,1.0,0.9882352941176471,0.9846153846153847,GTZAN,0.96,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 0.04175318936560409}",1.0,0.975609756097561,0.975,1
0.95,1.0,0.9894736842105264,0.992,GTZAN,0.9875,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 0.09236708571873885}",1.0,0.975609756097561,0.975,1
0.95,0.9666666666666668,0.9666017100593531,0.9686153846153847,GTZAN,0.9684848484848485,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 0.2043359717856948}",1.0,0.975609756097561,0.975,1
0.95,0.9846153846153847,0.9610821256038647,0.9612307692307691,GTZAN,0.9438095238095239,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 0.45203536563602403}",1.0,0.975609756097561,0.975,1
0.95,1.0,0.9714103265827404,0.9689230769230768,GTZAN,0.9358974358974358,mv_svm,,,,RhythmData,"{""C"": 47.89473684210526, ""gamma"": 1.0}",1.0,0.975609756097561,0.975,1
1.0,0.6,0.3674569306148253,0.4298461538461539,GTZAN,0.4,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 1e-10}",0.35,0.5185185185185185,0.675,1
1.0,0.6,0.35890266206055677,0.4138461538461538,GTZAN,0.4,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 2.2122162910704502e-10}",0.35,0.5185185185185185,0.675,1
1.0,0.6,0.36192787214459043,0.4218461538461538,GTZAN,0.4,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 4.893900918477499e-10}",0.05,0.09523809523809523,0.525,1
1.0,0.41538461538461535,0.277109440267335,0.46861538461538454,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 1.0826367338740564e-09}",0.35,0.5185185185185185,0.675,1
1.0,0.4615384615384615,0.334719150818222,0.47569230769230764,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 2.395026619987491e-09}",0.35,0.5185185185185185,0.675,1
1.0,0.6,0.3708708708708709,0.43784615384615383,GTZAN,0.4,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 5.298316906283702e-09}",0.35,0.5185185185185185,0.675,1
1.0,0.4769230769230769,0.35634581950371425,0.4913846153846154,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 1.1721022975334793e-08}",0.35,0.5185185185185185,0.675,1
1.0,0.4,0.23333333333333334,0.43015384615384616,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 2.592943797404667e-08}",0.35,0.5185185185185185,0.675,1
1.0,0.4,0.2080808080808081,0.3827692307692308,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 5.736152510448681e-08}",0.35,0.5185185185185185,0.675,1
1.0,0.6461538461538462,0.4573613086770981,0.48369230769230775,GTZAN,0.4,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 1.2689610031679235e-07}",0.35,0.5185185185185185,0.675,1
1.0,0.4615384615384615,0.31589370883488527,0.4366153846153845,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 2.807216203941181e-07}",0.35,0.5185185185185185,0.675,1
1.0,0.4,0.21714285714285717,0.39907692307692305,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 6.210169418915616e-07}",0.35,0.5185185185185185,0.675,1
1.0,0.4,0.23258687258687258,0.4304615384615385,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 1.3738237958832638e-06}",0.35,0.5185185185185185,0.675,1
1.0,0.4,0.19982683982683982,0.36738461538461537,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 3.039195382313201e-06}",0.35,0.5185185185185185,0.675,1
1.0,0.6,0.3595204226783174,0.41415384615384615,GTZAN,0.4,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 6.723357536499335e-06}",0.35,0.5185185185185185,0.675,1
1.0,0.44655246714070246,0.46737967914438505,0.5553846153846154,GTZAN,0.8,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 1.4873521072935119e-05}",0.35,0.5185185185185185,0.675,1
1.0,0.40897435897435896,0.5790397713741366,0.7036923076923076,GTZAN,1.0,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 3.290344562312671e-05}",0.6,0.7499999999999999,0.8,1
1.0,0.5086446886446886,0.6687878787878787,0.7501538461538461,GTZAN,1.0,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 7.27895384398316e-05}",0.8,0.888888888888889,0.9,1
1.0,0.614423076923077,0.7537737624694146,0.8033846153846154,GTZAN,1.0,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 0.00016102620275609426}",0.85,0.9189189189189189,0.925,1
1.0,0.6902164502164502,0.789650212487741,0.8344615384615384,GTZAN,0.9857142857142858,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 0.0003562247890262444}",1.0,1.0,1.0,1
1.0,0.8660214785214786,0.8977644608780654,0.9058461538461537,GTZAN,0.9600000000000002,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 0.0007880462815669921}",1.0,1.0,1.0,1
0.95,0.9012820512820513,0.9046031746031747,0.9061538461538461,GTZAN,0.9314156431803491,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 0.0017433288221999908}",1.0,0.975609756097561,0.975,1
0.95,0.9539335664335663,0.9686399621883492,0.9689230769230768,GTZAN,0.9846153846153847,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 0.0038566204211634724}",1.0,0.975609756097561,0.975,1
0.95,0.9749019607843138,0.981338742393509,0.976923076923077,GTZAN,0.9777777777777779,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 0.008531678524172814}",1.0,0.975609756097561,0.975,1
0.95,0.9546153846153846,0.976407796101949,0.9766153846153847,GTZAN,1.0,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 0.018873918221350997}",1.0,0.975609756097561,0.975,1
0.95,0.9733333333333334,0.9713103448275863,0.9683076923076923,GTZAN,0.9657142857142859,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 0.04175318936560409}",1.0,0.975609756097561,0.975,1
0.95,1.0,0.9873891625615764,0.9843076923076923,GTZAN,0.9583333333333333,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 0.09236708571873885}",1.0,0.975609756097561,0.975,1
0.95,0.9846153846153847,0.9676841676841678,0.9689230769230768,GTZAN,0.9554487179487179,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 0.2043359717856948}",1.0,0.975609756097561,0.975,1
0.95,0.9846153846153847,0.9550744627686157,0.9532307692307693,GTZAN,0.91991341991342,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 0.45203536563602403}",1.0,0.975609756097561,0.975,1
0.95,1.0,0.9637171717171717,0.9603076923076923,GTZAN,0.9184615384615384,mv_svm,,,,RhythmData,"{""C"": 53.10526315789473, ""gamma"": 1.0}",1.0,0.975609756097561,0.975,1
1.0,0.4,0.21699346405228762,0.3984615384615385,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 1e-10}",0.35,0.5185185185185185,0.675,1
1.0,0.4,0.2,0.3667692307692308,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 2.2122162910704502e-10}",0.35,0.5185185185185185,0.675,1
1.0,0.4153846153846154,0.23973570289359764,0.39784615384615385,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 4.893900918477499e-10}",0.05,0.09523809523809523,0.525,1
1.0,0.4615384615384615,0.33525878819996463,0.476,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 1.0826367338740564e-09}",0.35,0.5185185185185185,0.675,1
1.0,0.4,0.2378378378378378,0.43753846153846154,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 2.395026619987491e-09}",0.35,0.5185185185185185,0.675,1
1.0,0.4,0.24084084084084084,0.44584615384615384,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 5.298316906283702e-09}",0.35,0.5185185185185185,0.675,1
1.0,0.4,0.2452347083926031,0.4535384615384615,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 1.1721022975334793e-08}",0.35,0.5185185185185185,0.675,1
1.0,0.4615384615384615,0.3273222802634567,0.45969230769230773,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 2.592943797404667e-08}",0.35,0.5185185185185185,0.675,1
1.0,0.4769230769230769,0.35171261487050964,0.4833846153846154,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 5.736152510448681e-08}",0.35,0.5185185185185185,0.675,1
1.0,0.8,0.4782677414256362,0.3821538461538462,GTZAN,0.2,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 1.2689610031679235e-07}",0.35,0.5185185185185185,0.675,1
1.0,0.3538461538461538,0.334719150818222,0.5375384615384615,GTZAN,0.8,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 2.807216203941181e-07}",0.35,0.5185185185185185,0.675,1
1.0,0.2923076923076923,0.22917293233082706,0.484,GTZAN,0.8,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 6.210169418915616e-07}",0.35,0.5185185185185185,0.675,1
1.0,0.6,0.3749644381223328,0.44553846153846155,GTZAN,0.4,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 1.3738237958832638e-06}",0.35,0.5185185185185185,0.675,1
1.0,0.4615384615384615,0.334719150818222,0.4753846153846154,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 3.039195382313201e-06}",0.35,0.5185185185185185,0.675,1
1.0,0.6,0.3435455192034139,0.3904615384615385,GTZAN,0.4,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 6.723357536499335e-06}",0.35,0.5185185185185185,0.675,1
1.0,0.4532967032967033,0.48007936507936505,0.5713846153846155,GTZAN,0.8,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 1.4873521072935119e-05}",0.35,0.5185185185185185,0.675,1
1.0,0.4558135981665393,0.6044788441692466,0.7116923076923077,GTZAN,1.0,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 3.290344562312671e-05}",0.6,0.7499999999999999,0.8,1
1.0,0.49428571428571433,0.6597402597402597,0.7498461538461537,GTZAN,1.0,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 7.27895384398316e-05}",0.8,0.888888888888889,0.9,1
1.0,0.614945054945055,0.7422222222222221,0.7963076923076923,GTZAN,0.9875,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 0.00016102620275609426}",0.85,0.9189189189189189,0.925,1
1.0,0.715967365967366,0.824002034070684,0.8513846153846153,GTZAN,0.9833333333333332,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 0.0003562247890262444}",1.0,1.0,1.0,1
1.0,0.8368572603866722,0.876996336996337,0.8827692307692308,GTZAN,0.9412820512820513,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 0.0007880462815669921}",1.0,1.0,1.0,1
0.95,0.961111111111111,0.9574660633484162,0.952,GTZAN,0.9538461538461538,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 0.0017433288221999908}",1.0,0.975609756097561,0.975,1
0.95,0.9571428571428571,0.9772079772079773,0.976923076923077,GTZAN,1.0,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 0.0038566204211634724}",1.0,0.975609756097561,0.975,1
0.95,0.9732142857142858,0.9861409796893668,0.9843076923076923,GTZAN,1.0,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 0.008531678524172814}",1.0,0.975609756097561,0.975,1
0.95,0.9789473684210528,0.9888888888888889,0.984,GTZAN,1.0,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 0.018873918221350997}",1.0,0.975609756097561,0.975,1
0.95,0.9833333333333334,0.9826086956521738,0.984,GTZAN,0.9857142857142858,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 0.04175318936560409}",1.0,0.975609756097561,0.975,1
0.95,1.0,0.9925925925925926,0.9923076923076923,GTZAN,0.9846153846153847,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 0.09236708571873885}",1.0,0.975609756097561,0.975,1
0.95,0.9846153846153847,0.9845925925925926,0.9843076923076923,GTZAN,0.9833333333333332,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 0.2043359717856948}",1.0,0.975609756097561,0.975,1
0.95,0.9818181818181818,0.9594614305750351,0.960923076923077,GTZAN,0.937948717948718,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 0.45203536563602403}",1.0,0.975609756097561,0.975,1
0.95,0.9647058823529411,0.9233118279569894,0.9224615384615384,GTZAN,0.9016666666666666,mv_svm,,,,RhythmData,"{""C"": 58.315789473684205, ""gamma"": 1.0}",1.0,0.975609756097561,0.975,1
1.0,0.4,0.20178571428571432,0.3744615384615385,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 63.526315789473685, ""gamma"": 1e-10}",0.35,0.5185185185185185,0.675,1
1.0,0.4615384615384615,0.3273222802634567,0.4603076923076923,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 63.526315789473685, ""gamma"": 2.2122162910704502e-10}",0.35,0.5185185185185185,0.675,1
1.0,0.21538461538461537,0.13445378151260506,0.45261538461538453,GTZAN,0.8,mv_svm,,,,RhythmData,"{""C"": 63.526315789473685, ""gamma"": 4.893900918477499e-10}",0.05,0.09523809523809523,0.525,1
1.0,0.4,0.2253968253968254,0.41415384615384615,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 63.526315789473685, ""gamma"": 1.0826367338740564e-09}",0.35,0.5185185185185185,0.675,1
1.0,0.2923076923076923,0.23742690058479532,0.49969230769230777,GTZAN,0.8,mv_svm,,,,RhythmData,"{""C"": 63.526315789473685, ""gamma"": 2.395026619987491e-09}",0.35,0.5185185185185185,0.675,1
1.0,0.4,0.23333333333333334,0.4298461538461538,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 63.526315789473685, ""gamma"": 5.298316906283702e-09}",0.35,0.5185185185185185,0.675,1
1.0,0.6,0.34960127591706536,0.39846153846153853,GTZAN,0.4,mv_svm,,,,RhythmData,"{""C"": 63.526315789473685, ""gamma"": 1.1721022975334793e-08}",0.35,0.5185185185185185,0.675,1
1.0,0.30769230769230765,0.2673015873015873,0.4910769230769231,GTZAN,0.8,mv_svm,,,,RhythmData,"{""C"": 63.526315789473685, ""gamma"": 2.592943797404667e-08}",0.35,0.5185185185185185,0.675,1
1.0,0.4,0.22177606177606174,0.40738461538461535,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 63.526315789473685, ""gamma"": 5.736152510448681e-08}",0.35,0.5185185185185185,0.675,1
1.0,0.24615384615384617,0.16911764705882354,0.44492307692307687,GTZAN,0.8,mv_svm,,,,RhythmData,"{""C"": 63.526315789473685, ""gamma"": 1.2689610031679235e-07}",0.35,0.5185185185185185,0.675,1
1.0,0.4,0.2064189189189189,0.3821538461538462,GTZAN,0.6,mv_svm,,,,RhythmData,"{""C"": 63.526315789473685, ""gamma"": 2.807216203941181e-07}",0.35,0.5185185185185185,0.675,1
